example_id,question,reference,response,context,code,generation_time,response_tokens,quality_class,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bleu,bert_score,word_f1_precision,word_f1_recall,word_f1,faithfulness,has_citations,citation_count
28,Un VRP a-t-il droit à une indemnité spéciale s'il a apporté beaucoup de clients à l'entreprise et que son contrat prend fin ?,"Oui, l'article 83 du Code du Travail indique que la rupture du contrat d'un VRP (sous certaines conditions comme la rupture par l'employeur sans faute grave ou la non-reconduction d'un CDD) ouvre droit à une indemnité. L'article 85 précise que cette indemnité est calculée d'après la part qui revient personnellement au VRP, eu égard à l'importance en nombre et en valeur de la clientèle apportée par lui.","assistant
L'article 83 du Code du Travail dit que lorsque la rupture du contrat à durée indéterminée ou la résiliation devant son échéance du contrat à durée déterminée est causée par un accident ou maladie, il est le fait du employeur et ne peut être rendue responsable d'une indemnité. Il ne contient donc pas le détail de ce régime de indemnités spéciale. 

La loi précise les conditions générales de ces dispositions mais elle n'inclut pas les règles spécifiques liées à l'émission d'indemnités spéciales après l'exécution du contrat ou pendant sa suspension. Les régulations sont souvent formelisées par loi spécifique à chacun de ces cas.","Article 83: La rupture de tout contrat à durée indéterminée ou de tout contrat à 
durée déterminée d'un voyageur, représentant ou placier ouvre droit à 
indemnité au profit de celui-ci dans les cas ci-après : 
1. Lorsque la rupture du contrat à durée indéterminée ou la 
résiliation avant son échéance du contrat à durée déterminée, 
est le fait de l'employeur et qu'elle n'est pas provoquée par 
une faute grave du voyageur, représentant ou placier ;
2. Lorsqu'il y a cessation du contrat par suite d'accident ou de 
maladie entraînant une incapacité totale permanente de travail 
du voyageur, représentant ou placier ;
3. Lorsqu'il y a non renouvellement du contrat à durée 
déterminée venu à expiration.
Article 85: Le montant de l'indemnité visée à l'article 83 ci-dessus est calculé 
d'après la part qui revient personnellement au voyageur, représentant ou 
placier, eu égard à l'importance en nombre et en valeur de la clientèle 
apportée par lui, compte tenu des rémunérations spéciales qui lui ont été 
accordées au cours du contrat pour le même objet ainsi que des 
diminutions qui pourraient être constatées dans la clientèle préexistante 
et imputables au voyageur, représentant ou placier.
Il est interdit de déterminer cette indemnité à l'avance.
Si la rupture du contrat à durée indéterminée ou la résiliation avant 
son échéance du contrat à durée déterminée, résulte du décès du 
voyageur, représentant ou placier, l'indemnité est attribuée aux héritiers 
de ce dernier.",Code du Travail,3.0961644649505615,160,Low,0.2878787878787879,0.48717948717948717,0.3619047619047619,0.11450381679389313,0.19480519480519481,0.14423076923076922,0.1893939393939394,0.32051282051282054,0.2380952380952381,0.08346584170950147,0.30725356936454773,0.2564102564102564,0.35714285714285715,0.29850746268656714,1.0,1,4
29,"Si je suis un artisan travaillant seul à domicile, suis-je considéré comme un 'salarié travaillant à domicile' si je vends mes produits directement aux clients ?","L'article 8 du Code du Travail définit le salarié travaillant à domicile comme celui qui exécute un travail pour le compte d'une ou plusieurs entreprises. Si vous travaillez pour votre propre compte et vendez directement à vos clients, vous ne correspondez pas à cette définition de 'salarié à domicile' mais plutôt à un travailleur indépendant ou artisan.","assistant
Non, selon l'article 8 du Code du Travail, lorsqu'un salarié travaille sans établissement professionnel, il est considéré comme un salarié travaillant à domicile, mais seulement dans certaines conditions spécifiées (1). Il doit être vérifié au moment de la vente.","Article 8 [Code du Travail]: Au sens de la présente loi, sont considérés comme salariés 
travaillant à domicile, ceux qui satisfont aux conditions suivantes et ce, 
sans qu'il y ait lieu de rechercher s'il existe ou s'il n'existe pas entre eux et 
leur employeur un lien de subordination juridique, s'ils travaillent ou ne 
travaillent pas sous la surveillance immédiate et habituelle de leur 
employeur, si le local où ils travaillent et l'outillage qu'ils emploient leur 
appartiennent ou non, s'ils fournissent, en même temps que le travail, 
tout ou partie des matières premières qu'ils emploient lorsque ces 
matières leur sont vendues par un donneur d'ouvrage qui acquiert 
ensuite l'objet fabriqué ou leur sont livrées par un fournisseur indiqué 
par le donneur d'ouvrage auprès duquel les salariés sont tenus de 
s'approvisionner ou s'ils se procurent eux-mêmes ou non les fournitures 
accessoires :
1. être chargés soit directement, soit par un intermédiaire 
d'exécuter un travail, moyennant une rémunération, pour le 
compte d'une ou plusieurs des entreprises visées à l'article 
premier ci-dessus ;
2. travailler soit seuls, soit avec un seul assistant ou avec leurs
conjoints ou leurs enfants non-salariés.",Code du Travail,1.3581416606903076,63,Low,0.37777777777777777,0.288135593220339,0.3269230769230769,0.20454545454545456,0.15517241379310345,0.17647058823529413,0.3111111111111111,0.23728813559322035,0.2692307692307692,0.12401915133760681,0.30083709955215454,0.36585365853658536,0.3191489361702128,0.34090909090909094,1.0,1,4
30,"Si un mineur commet un délit sous l'emprise de la drogue qu'il a consommée volontairement, sa responsabilité pénale est-elle diminuée ?","L'article 137 du Code Pénal indique que les états résultant de l'emploi volontaire de substances stupéfiantes ne peuvent, en aucun cas, exclure ou diminuer la responsabilité. Cependant, l'article 139 précise que le mineur de 12 à 18 ans est considéré comme partiellement irresponsable et bénéficie de l'excuse de minorité. La responsabilité serait donc évaluée en tenant compte de sa minorité, mais l'usage volontaire de drogues n'est pas une cause d'atténuation en soi.","assistant
L'article 137 du Code Pénal indique que l'ivresse ne peut exclure ni diminuer la responsabilité. Il ne précise pas si une état passionnel ou émotif s'en fait même lorsque il a consommé volontairement des substances stupéfiants.","Article 137 [Code Penal]: L'ivresse, les états passionnels ou émotifs ou ceux résultant de 
l'emploi volontaire de substances stupéfiantes ne peuvent, en aucun cas, 
exclure ou diminuer la responsabilité.
Les coupables peuvent être placés dans un établissement 
thérapeutique conformément aux dispositions des articles 80 et 81.
Article 139 [Code Penal]: Le mineur de douze ans qui n'a pas atteint dix-huit ans est, 
pénalement, considéré comme partiellement irresponsable en raison 
d'une insuffisance de discernement.
Le mineur bénéficie dans le cas prévu au premier alinéa du présent 
article de l'excuse de minorité, et ne peut faire l'objet que des 
dispositions du livre III de la loi relative à la procédure pénale36.",code penale 2018,1.3286468982696533,66,Medium,0.5909090909090909,0.2988505747126437,0.39694656488549623,0.3023255813953488,0.1511627906976744,0.20155038759689922,0.45454545454545453,0.22988505747126436,0.3053435114503817,0.08413906735009402,0.3563738167285919,0.5,0.3,0.37499999999999994,1.0,1,4
31,Le Code de Commerce marocain définit-il les règles pour la protection des consommateurs contre la publicité mensongère ?,"Les articles 51 à 151 du Code de Commerce fournis ne traitent pas spécifiquement de la protection des consommateurs contre la publicité mensongère. Bien que l'article 84 du Dahir formant Code des Obligations et Contrats (un autre code) aborde la concurrence déloyale par des indications trompeuses, des lois spécifiques sur la protection du consommateur et la publicité contiendraient des règles plus détaillées.","assistant
Les LIVREs présentés dans le Code de Commerce prévus n'indiquent pas explicitement comment l'article 476-3 procède à la répression des affaires publiques et commerciales qui sont considérées comme des publicités ou des blagues. Les lois spécifiques relatives aux droits des clients, tels que celles concernant la publicité, ont été introduites par d'autres textes. Si il y a une mention spécifique dans ce texte, cela suggère qu'il y a-t-il un débat au sein du secteur commercial sur la façon dont ces réglementations peuvent être appliquées. Il est important de se base uniquement sur les informations fournies ci-dessus.","LIVRE PREMIER: LE COMMERÇANT, TITRE IV: LES OBLIGATIONS DU COMMERÇANT
LIVRE II: LE FONDS DE COMMERCE (Ces sections ne traitent pas de la publicité mensongère envers les consommateurs).",code de commerce 2019,2.974841594696045,157,Low,0.29411764705882354,0.5072463768115942,0.3723404255319149,0.07627118644067797,0.1323529411764706,0.09677419354838711,0.15966386554621848,0.2753623188405797,0.20212765957446807,0.018701886403571177,0.2262529879808426,0.22988505747126436,0.4,0.291970802919708,0.75,1,4
32,"Si mon employeur me licencie parce que je suis trop souvent malade (avec certificats médicaux), est-ce un licenciement abusif ?","L'article 32 du Code du Travail indique que le contrat est suspendu pendant l'absence du salarié pour maladie ou accident dûment constaté. L'article 36 liste les motifs non valables de licenciement, et la maladie (si elle n'empêche pas définitivement l'exercice d'une fonction adéquate) n'est pas un motif de licenciement en soi si elle est justifiée. Un licenciement uniquement basé sur des absences maladie justifiées pourrait être considéré comme abusif, mais cela dépendra de l'appréciation du tribunal et si la maladie rend impossible la poursuite du contrat.","assistant
Désolé, mais la information fournie n'a pas suffisamment pour répondre à cette question complète. Les dispositions spécifiques du Code du Travail concernant les licenciements peuvent être trouvées à partir des articles 19 et 40. Ces dispositions traitent notamment de l'établissement de cas disciplinaires, des délais auxquels sont soumis les salariés, ainsi qu'un délai maximale de trois mois après la suspension. Il manque donc une déclaration précise si le temps passé devant l'autorité compétente pour prendre des mesures disciplinaires était considéré comme prolongé. En conséquence, il n'y a pas suffisamment d'informations pour répondre exactement à cette question.","Article 32 [Code du Travail]: Le contrat est provisoirement suspendu :
(...)
2. pendant l'absence du salarié pour maladie ou accident dûment 
constaté par un médecin ;
(...)
Article 36 [Code du Travail]: Ne constituent pas des motifs valables de prise de sanctions 
disciplinaires ou de licenciement :
(...)
6. le handicap dans la mesure où il ne fait pas obstacle à 
l'exercice par le salarié handicapé d'une fonction adéquate au 
sein de l'entreprise.",Code du Travail,3.0321617126464844,164,Low,0.3217391304347826,0.3592233009708738,0.33944954128440363,0.05263157894736842,0.058823529411764705,0.05555555555555555,0.14782608695652175,0.1650485436893204,0.1559633027522936,0.03770995090084384,0.19686689972877502,0.2375,0.27941176470588236,0.2567567567567568,1.0,1,2
33,Le Code du Travail marocain contient-il des dispositions sur le travail des personnes en situation de handicap dans le secteur agricole ?,"Les articles 166 à 171 du Code du Travail traitent des dispositions particulières au travail et à la protection des handicapés en général, comme le maintien dans l'emploi, l'interdiction de travaux préjudiciables, l'examen médical et l'aménagement des locaux. Ces principes s'appliqueraient aussi au secteur agricole, bien que les détails spécifiques à l'agriculture ne soient pas élaborés dans ces articles précis.","assistant
Non, le Code du Travail ne précise pas si il y a des dispositions spécifiques relatives aux travailleurs handicapés dans le secteur agricole. Les articles 164 à 203 traitent généralement des conditions de travail, des droits sociaux, etc., sans détailler explicitement ces aspects liés aux handicaps.","Article 166 [Code du Travail]: Tout salarié devenu handicapé, pour quelque cause que ce soit, 
garde son emploi et est chargé, après avis du médecin de travail ou de la 
commission de sécurité et d'hygiène, d'un travail qui correspond à son 
handicap, après une formation de réadaptation, sauf si cela s'avère 
impossible vu la gravité de l'handicap et la nature du travail.
Article 167 [Code du Travail]: Il est interdit d'employer les salariés handicapés à des travaux 
pouvant leur porter préjudice ou susceptibles d'aggraver leur handicap.
Article 179 [Code du Travail]: Il est interdit d'employer les mineurs de moins de 18 ans, les 
femmes et les salariés handicapés dans les carrières et dans les travaux 
souterrains effectués au fond des mines.",Code du Travail,1.7217864990234375,79,Low,0.5283018867924528,0.3783783783783784,0.4409448818897638,0.17307692307692307,0.1232876712328767,0.144,0.24528301886792453,0.17567567567567569,0.2047244094488189,0.02939693816714225,0.3950531482696533,0.4772727272727273,0.42,0.4468085106382979,1.0,1,2
34,Est-ce que le Parlement marocain peut voter une loi qui contredit la Constitution ?,"L'article 132 de la Constitution de 2011 prévoit que les lois organiques et les lois ordinaires peuvent être soumises à la Cour Constitutionnelle avant leur promulgation pour vérifier leur conformité à la Constitution. L'article 134 précise qu'une disposition déclarée inconstitutionnelle ne peut être promulguée ni mise en application. Donc, en principe, une loi contraire à la Constitution ne devrait pas entrer en vigueur.","assistant
Oui, l'articles 132 et 134 de la Constitution de 2011 stipulent qu'une disposition déclarée in constitutionnel ne peut être promulguée ni mise en application.","Article 132 [Constitution du Maroc 2011]: (...)
Les lois organiques avant leur promulgation et les règlements de la Chambre des Représentants et de la Chambre des Conseillers, avant leur mise en application, doivent être soumis à la Cour Constitutionnelle qui se prononce sur leur conformité à la Constitution.
Aux mêmes fins, les lois, avant leur promulgation, peuvent être déférées à la Cour Constitutionnelle par le Roi, le Chef du Gouvernement, le Président de la Chambre des Représentants, le Président de la Chambre des Conseillers, ou par le cinquième des membres de la Chambre des Représentants ou par quarante membres de la Chambre des Conseillers.
(...)
Article 134 [Constitution du Maroc 2011]: Une disposition déclarée inconstitutionnelle sur le fondement de l'article 132 de la présente Constitution ne peut être promulguée ni mise en application. (...)",Constitution du Maroc 2011,1.4832243919372559,49,Medium,0.8666666666666667,0.37681159420289856,0.5252525252525253,0.6551724137931034,0.27941176470588236,0.3917525773195876,0.7666666666666667,0.3333333333333333,0.4646464646464646,0.10904385503767236,0.48424792289733887,0.7692307692307693,0.40816326530612246,0.5333333333333333,1.0,1,1
35,"Si un commerçant est décédé il y a 6 mois, son immatriculation au registre du commerce est-elle automatiquement annulée ?","L'article 54 du Code de Commerce indique qu'un commerçant décédé depuis plus d'un an est radié d'office. Donc, après seulement 6 mois, la radiation d'office pour ce motif ne serait pas encore automatique.","assistant
Non, selon le texte ci-dessus, si un commerçant est décédé depuis plus d'un an et qu'il n'est pas établi que sa personne immatriculée a cessé effectivement depuis plus de trois ans l'exercice de l'activité pour laquelle elle était inscrit, cela ne peut entraîner nécessairement son immatriculation à ce jour annulée. Il reste encore un délai législatif de six mois dans les cas contraire.","Article 54 [CODE DE COMMERCE]: Est radié d'office tout commerçant:
1) frappé d'une interdiction d'exercer une activité commerciale en 
vertu d'une décision judiciaire passée en force de chose jugée ; 
2) décédé depuis plus d'un an ; 
3) s'il est établi que la personne immatriculée a cessé effectivement 
depuis plus de trois ans l'exercice de l'activité pour laquelle elle a été 
inscrite.",code de commerce 2019,2.0394370555877686,107,Low,0.28205128205128205,0.5238095238095238,0.36666666666666664,0.11688311688311688,0.21951219512195122,0.15254237288135594,0.19230769230769232,0.35714285714285715,0.25,0.06755021743294244,0.279712975025177,0.26229508196721313,0.47058823529411764,0.33684210526315794,0.5,0,0
36,"Si un salarié quitte son poste sans démissionner et sans justification pendant 5 jours, est-ce considéré comme une faute grave ?","Oui, l'article 39 du Code du Travail liste comme faute grave pouvant provoquer le licenciement 'l'absence non justifiée du salarié pour plus de quatre jours ou de huit demi-journées pendant une période de douze mois'.","assistant
L'article 39 du Code du Travail indique que l'absence non justifiée pendant plus d'une semaine peut être considérée comme une faute grave qui pourrait entraîner la licenciation du salarié. Lorsqu'il s'en déplace après 5 jours sans raison, il y a donc lieu à l'influence des dispositions ci-dessus.","Article 39: Sont considérées comme fautes graves pouvant provoquer le 
licenciement du salarié:
(...)
11.l'absence non justifiée du salarié pour plus de quatre jours ou 
de huit demi-journées pendant une période de douze mois;
(...)",Code du Travail,1.5060653686523438,81,Low,0.36666666666666664,0.5365853658536586,0.4356435643564356,0.2033898305084746,0.3,0.24242424242424246,0.25,0.36585365853658536,0.297029702970297,0.14566209990762924,0.44333744049072266,0.375,0.5294117647058824,0.4390243902439025,0.5,1,4
37,Est-ce qu'un fonctionnaire peut être condamné pour avoir accepté un cadeau pour faire son travail normalement ?,"Oui, l'article 248 du Code Pénal qualifie de corruption le fait pour un fonctionnaire public de solliciter ou recevoir des dons, présents ou autres avantages pour accomplir ou s'abstenir d'accomplir un acte de sa fonction, même juste, mais non sujet à rémunération. Cela est puni d'emprisonnement et d'amende.","assistant
Non, selon le texte fourni, il n'est pas mentionné que les fonctionnaires peuvent être condamnés pour accepter un cadeau pour faire leur travail normalement. Les peines sont fixées sur la corruption dans ce cas.","Article 248 [Code Penal]: Est coupable de corruption et puni de l'emprisonnement de deux à 
cinq ans et d'une amende de 2.000 à 50.000 dirhams quiconque sollicite 
ou agrée des offres ou promesses, sollicite ou reçoit des dons, présents 
ou autres avantages, pour :
1° Etant magistrat, fonctionnaire public ou étant investi d'un mandat 
électif, accomplir ou s'abstenir d'accomplir un acte de sa fonction, juste 
ou non, mais non sujet à rémunération ou un acte qui, bien qu'en dehors 
de ses attributions personnelles, est, ou a pu être facilité par sa fonction;
(...)",code penale 2018,1.05350661277771,52,Low,0.23684210526315788,0.15789473684210525,0.1894736842105263,0.0,0.0,0.0,0.10526315789473684,0.07017543859649122,0.08421052631578947,0.005742824621499402,0.18962989747524261,0.2,0.1590909090909091,0.17721518987341772,0.5,0,0
38,"Si je suis divorcé et que je dois une pension alimentaire, mais que je perds mon emploi, puis-je demander une diminution de la pension ?","L'article 192 du Code de la Famille indique qu'aucune demande tendant à obtenir une augmentation ou une diminution de la pension alimentaire convenue ou décidée judiciairement ne sera recevable, sauf circonstances exceptionnelles, avant l'écoulement du délai d'un an. La perte d'emploi pourrait être considérée comme une circonstance exceptionnelle justifiant une demande de révision.","assistant
L'article 192 du Code de la Famille indique qu'une demande n'est pas prise si elle est soumises après l'échéance d'un an. La diminution de la pension alimentaire peut être fait avant l'échéance d'un an pour des raisons spécifiques, comme le déclin dans un cas professionnel ou les pertes professionelles.","Article 192 [Code de la Famille]: Aucune demande tendant à obtenir une augmentation ou une
diminution de la pension alimentaire convenue ou décidée
judiciairement ne sera recevable, sauf circonstances exceptionnelles,
avant l'écoulement du délai d'un an.",code famille 2016,1.5039219856262207,80,Medium,0.46774193548387094,0.4603174603174603,0.46399999999999997,0.29508196721311475,0.2903225806451613,0.2926829268292683,0.3548387096774194,0.3492063492063492,0.352,0.23616943844006197,0.4214235842227936,0.43478260869565216,0.4444444444444444,0.4395604395604396,1.0,1,4
39,"Si un juge se trompe et que sa décision me cause un préjudice financier, puis-je demander une réparation à l'État ?","Oui, l'article 122 de la Constitution de 2011 indique que les dommages causés par une erreur judiciaire ouvrent droit à une réparation à la charge de l'Etat.","assistant
Oui, selon l'article 122 de la Constitution de 2011, les dommages causés par une erreur judiciaire ouvront droit à une réparation à la charge de l'Etat.",Article 122 [Constitution du Maroc 2011]: Les dommages causés par une erreur judiciaire ouvrent droit à une réparation à la charge de l'Etat.,Constitution du Maroc 2011,0.9673256874084473,51,High,0.896551724137931,0.896551724137931,0.896551724137931,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.896551724137931,0.896551724137931,0.896551724137931,0.6961129068195328,0.848958432674408,0.875,0.875,0.875,1.0,1,3
40,"En cas de grève dans mon entreprise, mon contrat de travail est-il automatiquement rompu ?","Non, l'article 32 du Code du Travail indique que le contrat est provisoirement suspendu pendant la durée de la grève.","assistant
Non, l'article 32 du Code du Travail indique que le contrat peut être suspendu pendant la durée de la grève, mais pas automatiquement. La suspension doit être autorisée par les parties concernées.","Article 32 [Code du Travail]: Le contrat est provisoirement suspendu :
(...)
6. pendant la durée de la grève ;
(...)",Code du Travail,0.8806917667388916,48,Medium,0.5526315789473685,0.9130434782608695,0.6885245901639344,0.5135135135135135,0.8636363636363636,0.6440677966101694,0.5526315789473685,0.9130434782608695,0.6885245901639344,0.452236473155493,0.6967446804046631,0.5806451612903226,0.9,0.7058823529411764,0.5,1,4
41,"Si je me marie avec une femme qui a une fille d'un précédent mariage, puis-je épouser cette fille plus tard si le mariage avec sa mère n'a jamais été consommé ?","L'article 37 du Code de la Famille interdit le mariage de l'homme avec les descendantes de l'épouse à condition que le mariage avec la mère ait été consommé. Si le mariage avec la mère n'a pas été consommé, cet empêchement spécifique ne s'appliquerait pas.","assistant
Oui, selon l'article 37 du Code de la Famille, est interdit au moyen de parenter par alliance le mariage entre un homme et ses ascendant ou descendant avant la fin du mariage avec leur mère, même s'il s'est déjà conclu avec eux. Il ne peut être résolu après ce délai.","Article 37 [Code de la Famille]: Est prohibé, pour cause de parenté par alliance, le mariage de
l'homme avec les ascendantes de son épouse dès la conclusion du
mariage et avec les descendantes de l'épouse à condition que le mariage
avec la mère ait été consommé, à tous les degrés, avec les ex-épouses des
ascendants et descendants dès la conclusion du mariage.",code famille 2016,1.2913691997528076,70,Medium,0.36666666666666664,0.4230769230769231,0.3928571428571428,0.1694915254237288,0.19607843137254902,0.18181818181818182,0.31666666666666665,0.36538461538461536,0.33928571428571425,0.1380328350718137,0.4207059442996979,0.3125,0.4411764705882353,0.3658536585365854,0.5,1,4
42,"Si je suis condamné à une peine de prison avec sursis, et que pendant le délai de sursis je commets une simple contravention (pas un crime ou délit grave), est-ce que mon sursis est révoqué ?","L'article 56 du Code Pénal indique que le sursis est révoqué si, pendant le délai de cinq ans, le condamné commet un crime ou délit de droit commun qui donne lieu à une condamnation à l'emprisonnement ou à une peine plus grave. Une simple contravention n'entraînerait donc pas automatiquement la révocation du sursis selon cet article.","assistant
Oui, selon l'article 56 du Code Pénal, lorsque le jugement ou l'arrêt de sentence de condamnation a été devenu irrévocable après l'exécution de la première peine, le sursis est révoqué.","Article 56 [Code Penal]: La condamnation sera réputée non avenue si, pendant un délai de 
cinq ans à compter du jour où le jugement ou l'arrêt ayant accordé le 
sursis est devenu irrévocable, le condamné ne commet aucun crime ou 
délit de droit commun qui donne lieu à une condamnation à 
l'emprisonnement ou à une peine plus grave.
Si au contraire, il commet un tel crime ou délit dans le délai de cinq 
ans prévu à l'alinéa précédent, la condamnation à l'emprisonnement ou à 
une peine plus grave sanctionnant ce crime ou délit, même si elle 
n'intervient qu'après l'expiration dudit délai, entraîne de plein droit, dès 
qu'elle est devenue irrévocable, la révocation du sursis.
La première peine est alors exécutée avant la seconde sans 
possibilité de confusion avec cette dernière.",code penale 2018,1.1608998775482178,60,Low,0.5121951219512195,0.3387096774193548,0.4077669902912621,0.25,0.16393442622950818,0.19801980198019803,0.34146341463414637,0.22580645161290322,0.27184466019417475,0.10233866475934134,0.3905096650123596,0.5666666666666667,0.3541666666666667,0.4358974358974359,1.0,1,4
43,"Si un employeur utilise un cautionnement versé par un salarié pour ses besoins personnels, quelle sanction risque-t-il selon le Code du Travail ?","L'article 31 du Code du Travail punit d'une amende de 2.000 à 5.000 dirhams la saisie ou l'utilisation dans un intérêt personnel ou pour les besoins de l'entreprise, des sommes en espèces ou titres remis à titre de cautionnement.","assistant
L'article 31 du Code du Travail stipule que si l'employeur utilise une cautionnisme pour ses propres besoins personnels, il est puni d'un an à cinq ans et de 2.000 à 5.000 dirhams. Il n'y a pas mentionné de sanctions spécifiques pour la saisie ou l'utilisation de ces sommes en espèces ou titres. La loi indique également qu'il y a une possibilité d'amende plus grande pour toute activité illégale comme ce qui suit : ""la saisie ou l'utilisation dans un intérêt personnel ou pour les besoins de l'entreprise"". Ce cas peut être considéré comme contraventionnel mais ne doit-on s'imposer toutes sortes peine, notamment celle prévue au présent article ? Les dispositions suivantes sont donc insuffisamment précises pour répondre à cette question.","Article 31 [Code du Travail]: Sont punis d'une amende de 2.000 à 5.000 dirhams :
(...)
5. la saisie ou l'utilisation dans un intérêt personnel ou pour les 
besoins de l'entreprise, des sommes en espèces ou titres remis 
à titre de cautionnement.",Code du Travail,3.456648826599121,197,Medium,0.2949640287769784,0.8913043478260869,0.44324324324324327,0.2391304347826087,0.7333333333333333,0.36065573770491804,0.2302158273381295,0.6956521739130435,0.34594594594594597,0.18783792444162914,0.3848440945148468,0.27450980392156865,0.8,0.40875912408759124,0.8,1,4
44,"Si mon employeur m'insulte gravement, puis-je quitter mon travail et considérer cela comme un licenciement abusif ?","Oui, l'article 40 du Code du Travail considère l'insulte grave comme une faute grave commise par l'employeur à l'encontre du salarié. Il ajoute qu'est assimilé à un licenciement abusif, le fait pour le salarié de quitter son travail en raison de l'une des fautes énumérées, lorsqu'il est établi que l'employeur l'a commise.","assistant
Oui, l'article 40 du Code du Travail indique que les faute graves sont considérées comme insulaires et les exploitations doivent être punies. La pratique de violence ou d'agression dans l'esprit même ne constitue pas une faute grave qui doit entraîner un licenciement. L'intolérance ou l'excuse peuvent également faire apparaître comme une exception.","Article 40 [Code du Travail]: Sont considérées comme fautes graves commises par l'employeur, le 
chef de l'entreprise ou de l'établissement à l'encontre du salarié :
1. l'insulte grave ;
2. la pratique de toute forme de violence ou d'agression dirigée 
contre le salarié ;
3. le harcèlement sexuel ;
4. l'incitation à la débauche.
Est assimilé à un licenciement abusif, le fait pour le salarié de quitter 
son travail en raison de l'une des fautes énumérées au présent article, 
lorsqu'il est établi que l'employeur a commis l'une de ces fautes.",Code du Travail,1.607316255569458,91,Low,0.390625,0.4032258064516129,0.3968253968253968,0.19047619047619047,0.19672131147540983,0.1935483870967742,0.265625,0.27419354838709675,0.2698412698412698,0.15875962806122307,0.28681400418281555,0.32653061224489793,0.34782608695652173,0.3368421052631579,0.6666666666666666,1,4
45,La Constitution marocaine garantit-elle le droit à l'eau pour les citoyens ?,"Oui, l'article 31 de la Constitution de 2011 énonce que l'Etat, les établissements publics et les collectivités territoriales œuvrent à faciliter l'égal accès des citoyennes et des citoyens aux conditions leur permettant de jouir du droit à l'accès à l'eau et à un environnement sain.","assistant
Oui, l'article 31 de la constitution assure que les États, les institutions publiques et les collectivités territoriales travaillent ensemble pour faciliter l'égal accès des citoyennes et des citoyens aux conditions nécessaires pour prendre advantage de leurs droits liés à l'environnement, notamment à l'eau.","Article 31 [Constitution du Maroc 2011]: L'Etat, les établissements publics et les collectivités territoriales œuvrent à la mobilisation de tous les moyens disponibles pour faciliter l'égal accès des citoyennes et des citoyens aux conditions leur permettant de jouir du droit :
- aux soins de santé ;
- à la protection sociale, à la couverture médicale et à la solidarité mutualiste ou organisée par l'Etat ;
- à une éducation moderne, accessible et de qualité ;
- à l'éducation sur l'attachement à l'identité marocaine et aux constantes nationales immuables;
- à la formation professionnelle et à l'éducation physique et artistique ;
- à un logement décent;
- au travail et à l'appui des pouvoirs publics en matière de recherche d'emploi ou d'auto-emploi ;
- à l'accès aux fonctions publiques selon le mérite ;
- à l'accès à l'eau et à un environnement sain;
- au développement durable.",Constitution du Maroc 2011,1.3865211009979248,75,High,0.68,0.6938775510204082,0.686868686868687,0.46938775510204084,0.4791666666666667,0.4742268041237114,0.62,0.6326530612244898,0.6262626262626263,0.3866764871341303,0.6773387789726257,0.5897435897435898,0.6052631578947368,0.5974025974025974,1.0,1,3
46,"Un contrat est-il valable si l'une des parties n'a pas la 'capacité de s'obliger' (par exemple, un mineur non autorisé) ?","Non, l'article 2 du Dahir formant Code des Obligations et des Contrats liste parmi les éléments nécessaires pour la validité des obligations 'La capacité de s'obliger'. L'article 4 précise que le mineur ou l'incapable qui a contracté sans autorisation n'est pas obligé et peut demander la rescision.","assistant
Oui, l'article 69 du Dahir formant Code des Obligations et des Contrats indique que les mineurs et les incapables qui ont contrat sans l'autorisation de leurs parents, télèmoins ou curateurs, ne sont pas obligés à raison des engagements pris par eux, mais peuvent demander la rescission dans les conditions établies par le père, tuteur ou curatrice. Ces dispositions peuvent être validées par l'approbation donnée par ce dernier au cours de son acte accompli par le mineur ou l'incapable.","Article 2 [DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS]: Les éléments nécessaires pour la validité des obligations qui dérivent 
d'une déclaration de volonté sont : 
1. La capacité de s'obliger ;
2. Une déclaration valable de volonté portant sur les éléments 
essentiels de l'obligation ;
3. Un objet certain pouvant former objet d'obligation ;
4. Une cause liste de s'obliger.
Article 4 [DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS]: Le mineur et l'incapable qui ont contracté sans l'autorisation de leur 
père, tuteur ou curateur, ne sont pas obligés à raison des engagements 
pris par eux, et peuvent en demander la rescision dans les conditions 
établies par le présent dahir.
Cependant, ces obligations peuvent être validées par l'approbation 
donnée par le père, tuteur ou curateur, à l'acte accompli par le mineur ou 
l'incapable. Cette approbation doit être donnée en la forme requise par la 
loi.",DAHIR FORMANT CODE DES OBLIGATIONS ET DES CONTRATS,2.3291220664978027,129,Low,0.3522727272727273,0.5636363636363636,0.4335664335664336,0.1839080459770115,0.2962962962962963,0.22695035460992907,0.23863636363636365,0.38181818181818183,0.29370629370629375,0.14432555213850554,0.3556038737297058,0.34328358208955223,0.5227272727272727,0.4144144144144144,1.0,1,4
