question_id,question,reference_answer,model_response,generation_time,response_tokens,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bleu,bert_score,word_f1,faithfulness,candidate_tokens,reference_tokens
1377,Puis-je bénéficier de l'aide juridique (ex-pro deo) si je suis propriétaire ?,"Cela dépend. Le fait d’être propriétaire d’un immeuble ne vous prive pas, en soi, de l’aide juridique. Depuis le 1er septembre 2016, le Bureau d’aide juridique (BAJ) examine vos revenus et vos « moyens d’existence » pour évaluer votre capacité à payer un avocat. Le fait d'être propriétaire de plusieurs immeubles peut entrer en ligne de compte. Si vous êtes propriétaire d'1 seule habitation dans laquelle vous habitez, le BAJ ne peut pas en tenir compte. Si vous êtes propriétaire de plusieurs immeubles, c'est considéré comme un signe d’aisance. L’aide juridique peut vous être refusée. Il faut vérifier dans votre avertissement-extrait de rôle. Les loyers que vous percevez sont pris en compte dans le calcul de vos ressources. Si vous êtes propriétaires de plusieurs immeubles et qu'ils ne sont pas loués, le BAJ peut évaluer le loyer potentiel et l'ajouter à vos revenus. Tout dépend des circonstances.","assistant
# Answer: Oui. Vous pouvez bénéficier de l'aide juridique (ex-pro deo) si vous êtes propriétaire. C’est le cas lorsque vous devez faire des travaux pour : l’entretien du bien loué ; le remplacement des objets situés en dessus du bien loué ; le renouvellement du bail ; la réparation d’un problème locatif ; la remise d’une partie du bail ; le paiement d’une partie du loyer ; etc. Pour plus d'informations, voyez notre fiche ""Je suis propriétaire. Puis-je bénéficier de l'aide juridique (ex-pro deo) ?"".",2.4466822147369385,145,0.35051546391752575,0.19101123595505617,0.24727272727272726,0.11458333333333333,0.062146892655367235,0.08058608058608059,0.21649484536082475,0.11797752808988764,0.1527272727272727,0.010326015837171713,0.07978909462690353,0.2193548387096774,0.3333333333333333,145,253
1254,"Mon médecin a commis une faute médicale, combien de temps ai-je pour agir en justice ?","Cela dépend si vous avez un contrat avec votre médecin ou non. Si vous avez un contrat avec votre médecin, vous avez 10 ans pour introduire votre action. Vous avez presque toujours une relation contractuelle avec votre médecin, même si vous n’avez pas signé de contrat écrit. Ce délai commence le lendemain du jour où vous avez subi votre dommage. Par exemple : Votre médecin a commis une faute qui vous a causé un dommage le 23 février 2022. Le délai de 10 ans commence le lendemain, vous pouvez agir jusqu’au 24 février 2032. Si vous n’avez pas de contrat avec votre médecin notamment si : Vous êtes inconscient La faute de votre médecin est une infraction pénale Votre dommage est indépendant du contrat (par exemple si vous tombez dans les escaliers de l’hôpital) Vous avez 5 ans pour introduire votre action. Ce délai de 5 ans commence le lendemain du jour où vous avez découvert : votre dommage ou son aggravation ; et l'identité du médecin responsable. Attention : vous ne pouvez jamais agir après 20 ans. Ces 20 ans commencent le lendemain du jour où vous avez subi votre dommage. Donc, si vous n'avez pas de contrat avec votre médecin, vous devez faire attention à 2 délais, qui ont une durée et un point de départ différents. Dès que l’un d’eux est dépassé, vous ne pouvez plus engager d’action en justice. Elle est prescrite, même si le deuxième délai n’est pas terminé. Par exemple : Votre médecin a commis une faute qui vous a causé un dommage le 23 février 2022. Vous avez découvert l’aggravation de votre dommage le 21 mars 2029, et l’identité du responsable le 3 décembre 2038. Selon la règle du délai de 5 ans, vous pouvez agir jusqu’au 4 décembre 2043 (= 5 ans après avoir découvert l’identité du responsable). Mais vous serez déjà trop tard, car vous ne pouvez jamais agir plus de 20 ans après le dommage (= 24 février 2042). Mais attention, la prescription peut être suspendue ou interrompue. Pour plus d'informations, voyez la fiche ""Puis-je invoquer la prescription pour ne pas payer ma dette ?"" Pour plus d'informations, voyez le guide de la faute médicale dans les documents types de cette fiche.","assistant
# Answer: Avant d’aller plus loin Cette fiche ne contient que les informations générales. Pour les informations spécifiques, adressez-vous:à l’Office national de l’Intimité des données, si vous avez droit à une amende médicale pour une faute médicale;bà le Service des maladies mentales, si vous avez droit à une amende pour une maladie mentale. Pour plus d'informations, voyez la rubrique ""Amende pour maladie mentale"". Vous devez vous adresser à l’officier de la justice de paix de la commune où vous rencontrez le médecin. Si vous n’avez pas de domicile, vous devez vous adresser à votre commune. Pour plus d’informations, voyez la question « Quelle est la procédure pour introduire une plainte contre un médecin ? ». Si vous avez droit à une amende médicale pour une faute médicale, vous devez introduire votre plainte dans les six mois à partir de la date de la décision de refus. Si vous avez droit à une amende pour une maladie mentale, vous devez introduire votre plainte dans les vingt-quatre mois à partir de la date de la décision de refus. Si vous avez droit à une amende pour une maladie mentale, vous devez introduire votre plainte dans les vingt-quatre mois à partir de la date de la décision de refus. Si vous avez droit à une amende pour une maladie mentale, vous devez introduire votre plainte dans les vingt-quatre mois à partir de la date de la décision de refus. Si vous avez droit à une amende pour une maladie mentale, vous devez introduire votre plainte dans les vingt-quatre mois à partir de la date de la décision de refus. Si vous avez droit à une amende pour une maladie mentale, vous devez introduire votre plainte dans les vingt-quatre mois à partir de la date de la décision de refus. Pour plus d'informations, voyez la question ""Pour quelles amende pour maladie mentale doit-je introduire une plainte ?"".",7.693664073944092,475,0.3834355828220859,0.29411764705882354,0.3328894806924101,0.12,0.09198113207547169,0.10413885180240319,0.2147239263803681,0.16470588235294117,0.18641810918774968,0.08098061626855471,0.20381826162338257,0.2975206611570248,0.6,475,575
65,Ai-je droit à des congés légaux si je reprends à travail adapté avec l’autorisation de la mutuelle (mi-temps médical) ?,"Oui, si vous avez travaillé l’année passée. En principe, vous avez droit à maximum 20 jours de congés légaux par an, si vous travaillez 5 jours par semaine. Mais le nombre de jours de congé auxquels vous avez droit pendant une année (appelée « année de vacances ») dépend du nombre de jours de travail que vous avez prestés l’année précédente (appelée « exercice de vacances »). Par exemple, si vous avez travaillé pendant 6 mois en 2021, vous n’avez droit qu’à 10 jours de congés légaux en 2022. Les 12 premiers mois d’incapacité de travail pour cause de maladie (ou d’accident hors travail) sont assimilés à des jours de travail prestés, pour le calcul des jours de congés légaux. Si vous n’avez été absent que quelques semaines, ou plusieurs mois mais pas plus de 12, vous ne perdez aucun jour de congé l’année suivante. Après 12 mois, les jours d’incapacité de travail ne sont pas assimilés. Si vous êtes en incapacité de travail totale, vous n’avez droit à aucun jour de congé l’année d’après. Si vous êtes en incapacité de travail partielle, et si vous reprenez un travail adapté, vous avez droit à des jours de congé sur base des jours de travail à temps partiel. Vous pouvez prendre vos jours de congé dans votre horaire de travail adapté. Par exemple, si vous reprenez un travail adapté à mi-temps, vous avez droit à 10 jours de congé, ou à 20 demi-jours (selon votre horaire de travail). Pour plus d’informations, voyez les fiches : J’ai été absent pour maladie l’année passée, ai-je moins de jours de congés cette année ? A combien de jours de congés ai-je droit si je travaille à temps partiel ?","assistant
# Answer: Avant d’aller plus loin Cette fiche traite de l’incapacité de travail temporaire. Pour connaître les règles de calcul de l’incapacité temporaire, voyez notre fiche « J’ai 1 mois d’incapacité temporaire. Comment calculer l’incapacité temporaire de travail ? » Vous n’êtes pas obligé de vous joindre à l’entreprise si vous avez reçu l’autorisation de votre mutuelle de vous accorder des congés légaux. C’est-à-dire que vous pouvez prendre vos congés légaux à votre place. Mais la mutuelle peut vous autoriser à travailler de manière plus ou moins compliquée. Votre mutuelle a des règles de calcul de votre indemnité de maternité. Si votre mutuelle vous accorde des congés légaux à votre place, vous ne devez pas respecter les règles de calcul de votre indemnité de maternité. Vous pouvez, vous pourrez prendre vos congés légaux à votre place si : votre mutuelle vous accorde des congés légaux à votre place ; vous êtes reconnu incapable temporairement de travailler ; votre mutuelle vous accorde des jours de congés légaux à votre place. Pour plus d'informations, voyez notre rubrique ""Mon congé de maternité"".",5.391512632369995,307,0.5228426395939086,0.31212121212121213,0.3908918406072106,0.15306122448979592,0.0911854103343465,0.11428571428571428,0.27918781725888325,0.16666666666666666,0.20872865275142313,0.033430713127502086,0.1525072157382965,0.36097560975609755,0.9,307,452
601,Je mets un appartement ou une maison en location (bail de résidence principale). Mon assurance peut-elle couvrir mes locataires en Wallonie ?,"Oui. Pour les contrats de bail conclus avant le 1er septembre 2018, vous pouviez conclure avec votre locataire que : Le locataire devait prendre une assurance incendie à sa charge pour couvrir sa responsabilité ou ; Vous insériez dans votre contrat d’assurance et dans le bail une clause d'abandon de recours. Pour les contrats de bail conclus partir du 1er septembre 2018, les locataires doivent prendre une assurance incendie pour le logement qu’ils louent. Il existe cependant une exception : si vous et votre locataire en convenez autrement dans le contrat de bail. Vous pouvez donc convenir que vous renoncez à exercer un recours contre votre locataire en cas d'incendie dans le logement loué. Vous devez alors insérer une clause d’abandon de recours dans votre contrat d’assurance. Attention, si le contrat de bail prévoit que vous renoncez à poursuivre le locataire en cas d'incendie, vous devez réellement le faire. Par contre, les meubles et la responsabilité du locataire envers les tiers ne sont pas couverts. S’il souhaite assurer le contenu du logement et sa responsabilité envers les tiers, il doit prendre une assurance. Si vous décidez d’insérer une clause d’abandon de recours dans votre police d’assurance, celle-ci pourrait vous demander de payer un supplément. Vous pouvez donc intégrer dans le contrat de bail que ce supplément devra être payé par le locataire. En tant que propriétaire, vous avez intérêt à prévoir une clause d’abandon de recours quand: le locataire a peu de revenus ou n'est pas très solvable; le locataire ne prend pas d'assurance incendie.","assistant
# Answer: Oui, si vous avez signé un bail de résidence principale en Wallonie et si vous avez choisi de mettre en location votre logement. Si vous avez signé un bail de résidence principale, votre assurance assurez vous contre les dommages et blessures causés par des éléments locatifs et à usage habituel, y compris les dégradations qui se produisent pendant la vie du logement. Vous ne pouvez pas prévoir que vous ne risquez pas les dommages causés par des dégradations qui se produisent pendant la vie du logement. Par exemple, vous ne pouvez pas prévoir que l’incendie de votre logement a causé des dégâts à votre maison. Vous devez vous assurer contre les dégradations causées par les dégâts locatifs. Vous devez vous assurer contre les dégradations causées par l’incendie, mais pas contre l’incendie.",3.4838430881500244,213,0.5099337748344371,0.2730496453900709,0.35565819861431874,0.05333333333333334,0.028469750889679714,0.037122969837587005,0.23178807947019867,0.12411347517730496,0.16166281755196305,0.010239939144843592,0.11650538444519043,0.31521739130434784,0.8333333333333334,213,406
770,Je suis européen. Je suis européen et j'ai une carte E. Ai-je droit à une aide du CPAS ?,"Avant d’aller plus loin Le droit à l’intégration sociale et l’aide sociale des européens dépend de plusieurs éléments :Le titre de séjour : carte E, carte F, annexe 19, annexe 19ter, annexe 20, annexe 21 ou annexe 35.La date à laquelle le titre de séjour a été délivré.Le motif de séjour : européen travailleur (et les membres de sa famille), européen demandeur d’emploi (et le membre de sa famille), autres catégories d’européens (étudiant, titulaire de ressource suffisantes).Il faut toujours distinguer le droit à l’intégration sociale (revenu d’intégration sociale - RIS) et le droit à l’aide sociale.Pour plus d’informations, voyez les fiches « Aide du CPAS » dans « Protection sociale ». En ce qui concerne le droit à l’intégration sociale Si vous résidez en Belgique en qualité de citoyen européen travailleur, ou membre de la famille d’un citoyen européen travailleur : vous avez droit à l’intégration sociale dès que vous obtenez votre carte E ou F. Si vous résidez en Belgique dans une autre qualité de citoyen européen (chercheur d'emploi, étudiant, titulaire de ressources suffisantes, membre de la famille d’un Belge) : vous avez droit à l’intégration sociale dès que vous obtenez une carte E ou F, à condition d’avoir séjourné au minimum 3 mois en Belgique. Ce délai de 3 mois commence à partir de la réception d’une annexe 19 ou 19ter, ou de votre carte E ou F si vous n'avez reçu aucune annexe. Ce n’est pas nécessairement la date de votre arrivée en Belgique. En ce qui concerne le droit à l’aide sociale Si vous résidez en Belgique en qualité de citoyen européen travailleur, ou membre de la famille d’un citoyen européen travailleur : vous avez droit à l’aide sociale dès que vous avez introduit une demande de long séjour, et par conséquent si vous l’avez obtenu. Donc dès que vous avez une carte E ou F ou une annexe 19 ou 19ter. Si vous résidez en Belgique en qualité de chercheur d’emploi, ou membre de la famille d’un chercheur d’emploi : vous n’avez pas droit à l’aide sociale tant que vous avez la qualité de chercheur d’emploi. Si vous résidez en Belgique dans une autre qualité (étudiant, titulaire de ressources suffisantes, membre de la famille d’un Belge) : vous avez droit à l’aide sociale après un délai de 3 mois suivant votre demande de long séjour. Ce délai de 3 mois commence à compter de la réception d’une annexe 19 ou 19ter, ou de votre carte E ou F si vous n'avez reçu aucune annexe. Ce n’est pas nécessairement la date de votre arrivée en Belgique. Attention ! Pour avoir droit à l’aide du CPAS, vous devez remplir les autres conditions de ces aides, liées notamment à l’âge, à la résidence à la disposition au travail, etc. Pour plus d'informations, voyez les fiches « Aide du CPAS » dans « Protection sociale ». Attention ! Si vous perdez votre droit de séjour, ou si vous êtes radié d’office de votre domicile, vous risquez de perdre votre droit à l’aide du CPAS. Attention ! Si vous n'avez pas droit à l’aide sociale durant les 3 premiers mois de votre séjour, vous avez quand même droit à une forme d’aide médicale urgente. Pour plus d'informations, voyez les fiches « Etrangers et soins de santé ».","assistant
# Answer: Avant d’aller plus loin Les règles concernant l’aide du CPAS sont différentes selon le lieu de votre résidence. En Belgique, l'aide du CPAS est payée par la Région de Bruxelles-Capitale. Pour obtenir l'aide du CPAS, vous devez avoir la carte E. La carte E vous donne un droit de séjour de plus de 10 jours, et un droit de séjour de 3 mois ou plus. Vous devez prouver que vous êtes une personne de bonne foi, à l’exception de 5 catégories de personnes : 1. Vous possédez la nationalité belge ; 2. Vous avez un droit de séjour de plus de 3 mois en Belgique ; 3. Vous êtes inscrit comme étranger au registre de la population. 4. Vous êtes un apatride ; 5. Vous êtes un réfugié au sens de la loi du 15 décembre 1980 sur l'accès au territoire, le séjour, l'établissement et l'éloignement des étrangers. 6. Vous ne dépendez pas de l'aide sociale pour vos besoins personnels. Le CPAS peut vous accorder une aide sociale. Ensuite, vous devez prouver que vous êtes en mesure de travailler. Si vous êtes dans une situation difficile, vous pouvez demander l’aide du CPAS pour payer les frais de votre voyage. Vous pouvez y avoir droit, même si vous n’avez pas la carte E. Pour plus d'informations, voyez notre fiche ""L’aide du CPAS est-elle payée si je suis européen et j'ai une carte E ?"".",6.107126951217651,371,0.6539923954372624,0.2717219589257504,0.38392857142857145,0.22900763358778625,0.0949367088607595,0.1342281879194631,0.34220532319391633,0.14218009478672985,0.20089285714285715,0.03565437161978634,0.09913963824510574,0.3197278911564626,0.9090909090909091,371,868
450,J'introduis une demande en justice. Qu'est-ce que la requête conjointe (avant appelée comparution volontaire) ?,"La requête conjointe est un moyen de saisir le juge, c'est-à-dire de lui demander de trancher un conflit. Les parties sont d'accord de demander au juge de trancher leur conflit (sans être nécessairement d'accord sur la solution à donner à leur conflit), et de comparaître ensemble devant lui. Concrètement, les parties doivent rédiger une requête conjointe, dans laquelle elles expliquent le problème et précisent chacune leur position. La requête doit être datée et signée par les 2 parties. La requête peut être : soit déposée au greffe en mains propres; soit adressée au greffe par courrier recommandé; soit déposée sur e-deposit. Pour savoir à quel tribunal vous devez vous adresser, consultez le schéma dans les documents-types. La requête conjointe peut être utilisée dans tous les cas, pour tous les conflits. Cet acte introductif d’instance est moins coûteux qu’une citation. Les parties peuvent même convenir de prendre en charge les frais chacune pour moitié.","assistant
# Answer: Cette fiche a été mise à jour il y a plus d'un an. L'acte de saisie est déposé auprès de la Cour de cassation. Vous devez introduire une requête conjointe, dans les 2 mois de la date de la saisie. Vous devez prévoir l'identité de la personne qui introduit la requête, et l'identité de celle qui doit être saisi. L'acte de saisie doit être déposé au greffe de la cour d'assit qui a désigné l'objet de la saisie. Vous devez déposer le requête à la cour d'assit qui a désigné l'objet de la saisie, et qui est compétente pour l'acte de saisie. Vous devez vous adresser à la cour d'assit qui a désigné l'objet de la saisie. Vous devez déposer l'acte de saisie dans le greffe. Vous devez déposer l'acte de saisie dans le greffe. L'acte de saisie doit être déposé dans le greffe. L'acte de saisie doit être déposé dans le greffe. Vous devez vous adresser à la cour d'assit qui a désigné l'objet de la saisie, et qui est compétente pour l'acte de saisie. L'acte de saisie doit être déposé dans le greffe. L'acte de saisie doit être déposé dans le greffe. L'acte de saisie doit être déposé dans le greffe. L'acte de saisie doit être déposé dans le greffe. L'acte de saisie doit être déposé dans le greffe. L'acte de saisie doit être déposé dans le greffe. L'acte de saisie doit être déposé dans le greffe. L'acte de saisie doit être déposé dans le greffe. L'acte de saisie doit être déposé dans le greffe. L'acte de saisie doit être déposé dans le greffe. L'acte de saisie doit être déposé dans le greffe. L'acte de saisie doit être déposé dans le greffe. L'acte de sais",8.2712082862854,495,0.18155619596541786,0.33689839572192515,0.2359550561797753,0.03757225433526012,0.06989247311827956,0.04887218045112781,0.1037463976945245,0.1925133689839572,0.13483146067415733,0.019186353774131283,0.05608784034848213,0.25641025641025644,0.96,495,252
887,Je suis travailleur salarié(e). J'accouche plus tôt que prévu. Quelles sont les conséquences sur mon congé de maternité ?,"Avant d’aller plus loin Attention, cette fiche ne concerne que les travailleuses salariées et les chômeuses.Pour les indépendantes, voyez cette fiche ""A quelles conditions ai-je droit au congé de maternité si je suis travailleuse indépendante ?"".Pour les fonctionnaires, les règles du congé de maternité sont différentes selon le service ou l'institution au sein de laquelle vous travaillez. Renseignez-vous auprès de votre service du personnel. Si vous accouchez plus tôt que la date annoncée par votre médecin, votre congé prénatal obligatoire dure moins d’1 semaine. Vous ne pouvez pas reporter en congé postnatal les jours de la semaine prénatale obligatoire dont vous n’avez pas profité. Ces jours sont en quelque sorte perdus. Par exemple, si vous n’avez pris que la semaine obligatoire de congé prénatal, et si vous accouchez 4 jours plus tôt que prévu, vous n’avez eu que 3 jours de congé prénatal. Les 4 jours restants sont perdus. Vous ne pouvez pas les récupérer après l’accouchement. Donc, quand on dit qu’il y a 1 semaine de congé prénatal obligatoire, cela signifie que vous devez prendre votre congé prénatal au plus tard une semaine avant la date prévue pour l’accouchement. Si, au final, le congé prénatal dure moins d’1 semaine parce que vous accouchez plus tôt que prévu, tant pis. Pour plus d'informations, voyez le site de l'INAMI. Attention, les règles sont différentes pour les travailleurs indépendantes. Pour plus d'informations, voyez notre fiche ""J'accouche plus tôt ou plus tard que prévu. Quelles sont les conséquences sur mon congé de maternité si je suis travailleuse indépendante ?"".","assistant
# Answer: Avant d’aller plus loin Attention, cette fiche ne concerne que les travailleurs salariés et les fonctionnaires. Pour les fonctionnaires, voyez notre fiche ""A quelles conditions ai-je droit à mon congé de maternité si je travaille en fonctionnaire ?"". Pour les travailleurs indépendants, voyez notre fiche ""Comment puis-je obtenir mon congé de maternité si je suis travailleur indépendant ?"". Vous avez droit au congé de maternité si vous êtes travailleur salarié (ou travailleur indépendant), ou si vous êtes travailleur à temps partiel. Pour plus d'informations, voyez le site de l'INAMI. Vous devez remplir un formulaire de demande de congé de maternité. Vous devez remplir ce formulaire dans 5 jours de préavis, à 50 euros de frais (on ne paie pas d’erreur, on demande 50 EUR). Vous devez contester votre travail avec un médecin (ou un médecin du personnel). Pour plus d’informations, voyez la question ""Comment puis-je contester mon travail pour obtenir mon congé de maternité ?"". Vous devez contester votre travail avec un médecin. Si votre travail n’est pas effectué en temps utile (par exemple, si vous êtes occupé pendant la maternité), vous pouvez demander au médecin de déterminer si vous pouvez accomplir votre stage d’attente. Si vous avez accompli votre stage d’attente, vous avez droit à l’indemnité de maternité. En tant que travailleur salarié, vous devez remplir un formulaire de demande de congé de maternité. Vous devez remplir ce formulaire dans 5 jours de préavis, à 50 euros de frais (on ne paie pas d’erreur, on demande 50 EUR). Vous devez contester votre travail avec un médecin (ou un médecin du personnel). Vous devez contester votre travail avec un médecin. Vous devez remplir un formulaire de demande de congé de maternité. Vous devez remplir ce formulaire dans 5 jours de préavis, à 50 euros de frais (on ne paie pas d’erreur, on demande 50 EUR). Vous devez contester votre travail avec un médecin. Vous devez remplir un formulaire de demande de congé de mat",8.6723153591156,511,0.3919308357348703,0.4473684210526316,0.41781874039938555,0.19653179190751446,0.22442244224422442,0.2095531587057011,0.22478386167146974,0.2565789473684211,0.23963133640552994,0.14208057131551527,0.36918243765830994,0.4786324786324786,0.8260869565217391,511,431
781,Je suis locataire. Dois-je installer des détecteurs incendie en Wallonie ?,"Non. C’est votre propriétaire qui a l’obligation d'acheter et installer des détecteurs incendie dans l’immeuble qu’il met en location. Par contre, vous assumez l’entretien et le changement des piles. Vous devez aussi vérifier si le détecteur fonctionne. Si ce n’est pas le cas, vous devez en avertir votre propriétaire immédiatement. Il pourra ainsi les remplacer ou les faire réparer. En cas de non-respect de ces obligations votre responsabilité peut être mise en cause. Le nombre de détecteurs à placer, dépend de la surface habitable : En dessous de 80 m2, 1 seul détecteur est obligatoire ; Au-dessus de 80 m2, 2 détecteurs sont obligatoires. Donc si votre appartement fait 70 m2, le propriétaire doit placer un détecteur. S’il fait 90 m2, il doit en placer deux. Si vous louez une maison, il faut au minimum un détecteur par étage. Si les étages font plus de 80m2, il faut donc en placer plusieurs par étage. Pour plus d'infos, voyez le site du SPW.","assistant
# Answer: Oui. En tant que locataire, vous avez l'obligation de vérifier si les détecteurs de végétation existent. Par exemple, vous devez vérifier si les détecteurs sont installés dans la pièce où vous habitez. Vous devez également vérifier si les détecteurs sont en bon état de fonctionnement. Si vous n'avez pas vérifié ces conditions, vous êtes puni de la réparations de végétation, et vous pouvez être tenu de payer les frais de réparations. Pour plus d'informations, voyez notre fiche ""Quelles sont les réparations de végétation ?"".",2.47442889213562,147,0.44339622641509435,0.24867724867724866,0.3186440677966102,0.10476190476190476,0.05851063829787234,0.0750853242320819,0.2641509433962264,0.14814814814814814,0.18983050847457628,0.015091064282499463,0.24879251420497894,0.2303030303030303,0.7142857142857143,147,271
655,Je pense que mon logement est insalubre. Je m'adresse à la Région wallonne ou à la commune compétente en vue de faire réaliser une enquête de salubrité et de surpeuplement. Qu'est-ce que l'enquête de salubrité et de surpeuplement en Wallonie ?,"Cette fiche a été mise à jour il y a plus d'un an. En Région wallonne, l’enquête de salubrité/surpeuplement est une mesure prévue par le Code wallon de l'habitation durable en vue d’améliorer la qualité de l’habitat et donc les conditions de vie de la population. L'enquête de salubrité permet de vérifier si les critères de salubrité du Code wallon de l'habitation durable sont respectés. S'ils ne le sont pas, le propriétaire devra prendre les mesures qui s’imposent pour mettre son logement en conformité avec les règles régionales. Dans le cas d’une enquête de surpeuplement, il s’agit de vérifier si les critères relatifs aux nombre d’habitants en fonction de la surface habitable et le nombre de chambres sont respectés. Si ce n’est pas le cas, les habitants devront quitter les lieux dans un délai déterminé.","assistant
# Answer: L’enquête de salubrité et de surpeuplement est un travail spécifique que doit être effectué par un huissier de justice ou un agent du Service public fédéral des Enseignements et Régimes de l’Institution, ou un employé de la Région wallonne. L'enquête est faite par un huissier de justice. L'enquête de salubrité et de surpeuplement est souvent effectuée par un agent du Service public fédéral des Enseignements et Régimes de l’Institution. L’enquête de salubrité et de surpeuplement est souvent effectuée par un agent du Service public fédéral des Enseignements et Régimes de l’Institution. L’enquête de salubrité et de surpeuplement est une enquête qui se passe en dehors de la résidence principale, dans l’habitation. Cette enquête peut être effectuée par un huissier de justice, un agent du Service public fédéral des Enseignements et Régimes de l’Institution ou un employé de la Région wallonne. La Région wallonne souhaite savoir si le logement est en bon état de salubrité ou de surpeuplement. Elle doit vérifier si le logement est inhumain, si le logement est en danger pour la santé ou si la structure est inadéquate. La Région wallonne doit vérifier si la structure est inadéquate, si le logement est en danger pour la santé ou si la structure est inhumain. La Région wallonne doit vérifier si la structure est inhumain, si le logement est en danger pour la santé ou si la structure est inhumain. La Région wallonne doit vérifier si la structure est inhumain, si le logement est en danger pour la santé ou si la structure est inhumain. L’enquête de salubrité et de surpeuplement est une enquête qui se passe en dehors de la résidence principale, dans l’habitation. La Région wallonne souhaite savoir si le logement est en bon état de salubrité ou de surpeuplement. Elle doit",8.287499189376831,511,0.21551724137931033,0.4491017964071856,0.29126213592233,0.07492795389048991,0.1566265060240964,0.10136452241715399,0.14080459770114942,0.2934131736526946,0.19029126213592232,0.007724833006041942,0.13854645192623138,0.275,0.8571428571428571,511,223
1690,Quelles sanctions le CPAS peut-il prendre si j'ai reçu un RIS ?,"La sanction est une suspension du revenu d'intégration sociale (RIS), et un remboursement des sommes que vous avez perçues indûment. La durée de la suspension dépend des situations. Si vous n'avez pas déclaré des ressources dont vous connaissiez l’existence, ou si vous avez fait des déclarations inexactes ou incomplètes ayant une incidence sur le RIS, vous risquez une suspension totale ou partielle du RIS pendant 6 mois maximum. Si le CPAS prouve que vous avez agi avec une intention frauduleuse, la sanction peut être de 12 mois au maximum. En cas de récidive dans les 3 ans à compter du jour où une 1ère sanction est devenue définitive, ces délais de 6 et 12 mois peuvent être doublés. Si vous ne respectez pas, sans motif légitime, les obligations qui sont prévues dans le projet individualisé d’intégration sociale (PIIS) que vous avez signé avec le CPAS, le paiement du RIS peut être suspendu totalement ou partiellement pendant 1 mois maximum. En cas de récidive dans un délai d’1 an, le paiement du RIS peut être suspendu pendant 3 mois au maximum. Dans ce cas, la sanction ne prend cours que le 1er jour du 2ème mois qui suit la décision du CPAS. Si, par exemple, la décision du CPAS intervient le 15 novembre 2017, la sanction ne prend cours que le 1er janvier 2018. Le CPAS peut vous accorder un sursis: si vous respectez certaines conditions pendant une certaine durée, vous n'êtes pas sanctionné. Vous devez le demander. En plus de ces sanctions, le CPAS peut vous demander de rembourser les sommes perçues indûment. Pour plus d'information, voyez la question ""Dans quels cas le CPAS peut-il me demander de rembourser le RIS que j'ai reçu?"". Si vous avez fait de fausses déclarations, vous risquez également une sanction pénale. Le CPAS peut déposer une plainte contre vous.","assistant
# Answer: Avant d’aller plus loin Les sanctions du CPAS sont différentes selon la nature de l’omission ou de la déclaration. La règle générale est qu’il faut toujours réclamer des sanctions au CPAS. Pour plus d'informations, voyez la rubrique « SANS d’être « écarté ». Les sanctions sont généralement : un paiement d’une somme d'argent; une suspension de l’octroi de l’aide; une sanction de réduction d’assurance maladie privée; une sanction de réduction de l’allocation de soins de santé; une sanction de suspension du maintien de l’allocation de soins de santé. Pour plus d'informations, voyez notre rubrique ""SANS d'être « écarté». Vous pouvez également demander à un CPAS de vous contraindre à faire des déclarations inexactes ou incomplètes. Si vous avez reçu un RIS, vous pouvez faire des déclarations inexactes. Si vous n'avez pas reçu un RIS, vous pouvez faire des déclarations inexactes ou incomplètes. Pour plus d'informations, voyez notre rubrique ""SANS d'être « écarté». Pour plus d'informations, voyez notre rubrique ""SANS d'être « écarté». Si vous avez reçu un RIS, vous devez faire des déclarations. Vous devez faire les déclarations dans les 30 jours de l’envoi du RIS. Si vous n’avez pas reçu un RIS, vous devez faire des déclarations dans les 30 jours de la réception du paiement. Vous devez faire des déclarations dans les 30 jours de la réception du paiement. Si vous n’avez reçu aucune aide financière, vous devez faire des déclarations dans les 30 jours de la réception de la somme d’argent. Si vous n’avez reçu aucune aide financière, vous devez faire des déclarations dans les 30 jours de la réception de la somme d’argent. Pour plus d'informations, voyez notre rubrique ""SANS d'être « écarté». Pour plus d'informations, voyez notre rubrique ""SANS d'être « écarté"". Pour plus d'informations, voyez notre rubrique """,8.462505578994751,511,0.4109195402298851,0.4109195402298851,0.4109195402298851,0.0893371757925072,0.0893371757925072,0.0893371757925072,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.05516174359560248,0.23941482603549957,0.3170731707317073,0.9473684210526315,511,485
